条码,开始时间,结束时间,耗时,传参,Code,message,进站方式,
001CB1U0000001ABC6500064,2020/11/12-0:10:34.954,2020/11/12-0:10:34.003,47ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001ABC6500064"},0,OK,自动
001CB1U0000001ABC6500070,2020/11/12-0:10:52.797,2020/11/12-0:10:52.833,35ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001ABC6500070"},0,OK,自动
001CB1U0000001ABB6512554,2020/11/12-0:11:08.008,2020/11/12-0:11:08.057,49ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001ABB6512554"},0,OK,自动
001CB1U0000001ABC6500084,2020/11/12-0:11:16.947,2020/11/12-0:11:16.002,54ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001ABC6500084"},0,OK,自动
001CB1U0000001ABC6500088,2020/11/12-0:11:31.847,2020/11/12-0:11:31.898,50ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001ABC6500088"},0,OK,自动
001CB1U0000001ABC6500090,2020/11/12-0:11:39.081,2020/11/12-0:11:39.133,51ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001ABC6500090"},0,OK,自动
001CB1U0000001ABC6500060,2020/11/12-0:12:10.798,2020/11/12-0:12:10.846,48ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001ABC6500060"},0,OK,自动
001CB1U0000001ABC6500054,2020/11/12-0:12:18.885,2020/11/12-0:12:18.933,47ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001ABC6500054"},0,OK,自动
001CB1U0000001ABC6500092,2020/11/12-0:12:33.876,2020/11/12-0:12:33.921,44ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001ABC6500092"},0,OK,自动
001CB1U0000001ABB6512474,2020/11/12-0:12:41.689,2020/11/12-0:12:41.736,46ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001ABB6512474"},0,OK,自动
001CB1U0000001ABC6500094,2020/11/12-0:13:12.891,2020/11/12-0:13:12.937,46ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001ABC6500094"},0,OK,自动
001CB1U0000001ABC6500096,2020/11/12-0:13:20.225,2020/11/12-0:13:20.273,48ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001ABC6500096"},0,OK,自动
001CB1U0000001ABC6500098,2020/11/12-0:13:34.291,2020/11/12-0:13:34.328,36ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001ABC6500098"},0,OK,自动
001CB1U0000001ABC6500100,2020/11/12-0:13:43.510,2020/11/12-0:13:43.557,46ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001ABC6500100"},0,OK,自动
001CB1U0000001ABB6512468,2020/11/12-0:14:14.862,2020/11/12-0:14:14.913,51ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001ABB6512468"},0,OK,自动
001CB1U0000001AB96503142,2020/11/12-0:14:21.278,2020/11/12-0:14:21.324,45ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503142"},0,OK,自动
001CB1U0000001AB96502724,2020/11/12-0:14:36.303,2020/11/12-0:14:36.353,50ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96502724"},0,OK,自动
001CB1U0000001ABC6500104,2020/11/12-0:14:44.234,2020/11/12-0:14:44.265,30ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001ABC6500104"},0,OK,自动
001CB1U0000001ABC6500076,2020/11/12-0:15:15.468,2020/11/12-0:15:16.516,46ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001ABC6500076"},0,OK,自动
001CB1U0000001ABB6512470,2020/11/12-0:15:24.625,2020/11/12-0:15:24.678,51ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001ABB6512470"},0,OK,自动
